SessionID,UserID,Timestamp,PageURL,Referrer,DeviceType,TimeOnPage,Bounce
SESS958,USER161,01/28/2024 20:05:59,http:/page,Email,Tablet,212.10694557157402,Yes
SESS959,USER195,01/18/2024 15:07:46,pricing,Direct,Tablet,150.13991375388304,
SESS960,USER183,01/12/2024 19:06:54,signup,Google,Mobile,152.4922042176825,No
SESS961,USER120,2024-01-13 03:27:47,home,Referral,Desktop,156.54192895124305,No
SESS962,USER97,01/30/2024 05:17:25,signup,Google,Mobile,71.86926571574712,No
SESS963,USER6,01/14/2024 16:54:43,blog,Email,Tablet,277.4549182705258,No
SESS964,USER72,01/15/2024 21:23:33,http:/page,Direct,Tablet,185.68873225606603,No
SESS965,USER64,01/10/2024 20:28:52,signup,,Mobile,257.92235540308155,Y
SESS966,USER60,01/09/2024 08:12:37,blog,Email,Mobile,197.93593756674673,Yes
SESS967,USER52,01/08/2024 05:59:20,blog,Email,Tablet,80.81110129668521,N
SESS968,USER37,2024-01-23 00:05:07,signup,,Tablet,20.56329767230902,N
SESS969,USER107,2024-01-29 01:31:19,home,Direct,Tablet,211.0196510444657,
SESS970,USER139,2024-01-09 15:48:56,signup,Email,Desktop,76.79137142171946,Y
SESS971,USER67,2024-01-22 21:28:42,home,Google,Mobile,14.666919401351567,Y
SESS972,USER80,2024-01-12 13:03:51,home,Referral,Tablet,82.68822343317183,Yes
SESS973,USER196,2024-01-24 10:13:59,blog,Google,Desktop,245.6676134103349,N
SESS974,USER2,01/02/2024 23:48:22,pricing,Social,Mobile,224.726427981311,Yes
SESS975,USER22,01/27/2024 06:16:12,pricing,Email,Desktop,228.26339250024424,Y
SESS976,USER184,2024-01-30 18:30:26,signup,Google,Tablet,17.99404946995307,
SESS977,,01/11/2024 03:59:14,blog,Email,Desktop,143.9588534172824,No
SESS978,USER17,01/26/2024 02:38:34,http:/page,Social,Mobile,175.1544955246299,
SESS979,USER31,01/21/2024 08:17:28,blog,Google,Mobile,66.10885796628884,No
SESS980,USER116,2024-01-11 09:16:28,pricing,Google,Desktop,148.8864136378026,
SESS981,USER122,2024-01-09 11:52:12,pricing,Direct,Tablet,67.27158066735606,Yes
SESS982,USER74,01/26/2024 07:27:20,signup,Referral,Tablet,ten,Yes
SESS983,USER50,01/14/2024 13:12:57,signup,Direct,Tablet,142.49566648615325,Y
SESS984,USER190,2024-01-04 15:48:03,signup,Direct,Desktop,24.368412658698894,No
SESS985,,2024-01-19 06:14:31,blog,Google,Desktop,220.8784546882356,No
SESS986,USER177,01/07/2024 21:44:06,http:/page,Referral,Mobile,70.48531721176745,
SESS987,USER88,01/18/2024 11:36:38,signup,Google,Mobile,291.0490009074698,Y
SESS988,USER119,2024-01-15 08:39:45,blog,Google,Desktop,124.52562806956064,Y
SESS989,USER172,2024-01-10 05:04:43,pricing,Social,Desktop,84.73306567913781,Y
SESS990,USER165,01/02/2024 14:06:17,signup,Google,Mobile,-2.0422106584470923,N
SESS991,USER126,2024-01-20 10:07:22,pricing,Email,Mobile,63.87997289917017,Yes
SESS992,USER16,2024-01-25 13:03:20,pricing,Email,Mobile,92.92285369635991,Y
SESS993,USER66,2024-01-09 07:48:04,home,Email,Desktop,111.46791183564903,No
SESS994,USER45,2024-01-06 12:59:21,blog,Social,Mobile,127.89561528009224,No
SESS995,USER5,2024-01-26 19:17:54,home,Direct,Mobile,209.5980010110826,N
SESS996,USER161,01/30/2024 02:58:20,http:/page,Email,Mobile,252.0707210881987,N
SESS997,USER175,01/24/2024 05:00:10,signup,Referral,Desktop,99.81432560150654,No
SESS998,USER10,01/21/2024 12:54:50,home,Referral,Desktop,49.497935727882926,
SESS999,USER65,01/23/2024 16:39:13,blog,Social,Mobile,-5.654795908536765,Y
SESS1000,USER13,01/19/2024 01:57:21,home,Google,Desktop,272.0618083426026,Yes
